age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
34,2,108116,13,1,3,1,0,0,0,0,50,0,1
38,5,99146,13,1,1,1,0,0,15024,0,80,0,1
50,2,196232,8,1,1,1,0,0,7688,0,50,0,1
24,4,248344,12,2,2,0,1,0,0,0,50,0,0
37,4,186035,12,1,9,1,0,0,0,0,45,0,1
44,2,177905,12,2,8,4,0,0,0,0,58,0,1
28,2,85812,12,1,5,2,0,1,0,0,40,0,0
42,2,221172,13,1,1,1,0,0,0,0,40,0,1
74,2,99183,12,2,0,0,0,1,0,0,9,0,0
38,1,190387,8,1,10,1,0,0,0,0,50,0,0
44,1,202692,14,1,3,1,0,0,0,0,40,0,0
44,2,109339,6,2,8,4,4,1,0,0,46,5,0
26,2,108658,8,0,8,0,0,0,0,0,40,0,0
36,2,197202,8,1,4,1,1,0,0,0,40,0,0
41,2,101739,10,1,1,2,0,1,0,0,50,0,1
67,2,231559,9,1,3,1,0,0,20051,0,48,0,1
39,4,207853,7,1,9,1,0,0,0,0,50,0,0
57,2,190942,1,6,13,0,1,1,0,0,30,0,0
29,2,102345,11,4,10,0,0,0,0,0,40,0,0
31,5,41493,13,0,7,0,0,1,0,0,45,0,0
44,2,210525,12,1,6,1,0,0,0,0,40,0,0
29,2,133937,15,0,3,3,0,0,0,0,40,0,0
30,2,237903,12,0,2,4,0,1,0,0,40,0,0
27,2,163862,8,0,6,0,0,0,0,0,40,0,0
27,2,201872,12,1,5,1,0,0,0,0,50,0,0
32,2,84179,8,0,2,0,0,1,0,0,45,0,0
58,2,51662,5,1,4,2,0,1,0,0,8,0,0
35,4,233327,12,1,11,1,0,0,0,0,40,0,0
21,2,259510,8,0,2,3,0,0,0,0,36,0,0
28,2,184831,12,0,10,4,0,0,0,0,40,0,0
46,1,245724,12,2,1,0,0,0,0,0,50,0,0
36,1,27053,8,4,4,4,0,1,0,0,40,0,0
72,2,205343,6,6,0,4,0,1,0,0,40,0,0
35,2,229328,8,1,8,2,1,1,0,0,40,0,0
33,3,319560,11,2,10,4,1,1,0,0,40,0,1
69,2,136218,6,0,8,0,0,1,0,0,40,0,0
35,2,54576,8,1,8,1,0,0,0,0,40,0,0
34,2,148291,8,1,9,2,0,1,0,0,32,0,0
30,2,152453,6,1,4,1,0,0,0,0,40,4,0
28,2,114053,13,0,6,0,0,0,0,0,55,0,0
54,2,212960,13,1,5,1,0,0,0,0,35,0,1
47,2,264052,12,1,3,1,0,0,0,0,50,0,1
24,2,82804,8,0,2,4,1,1,0,0,40,0,0
52,1,334273,13,1,3,1,0,0,0,0,60,0,1
20,2,27337,8,0,2,3,3,0,0,0,48,0,0
43,5,188436,14,1,1,1,0,0,5013,0,45,0,0
45,2,433665,3,4,4,4,0,1,0,0,40,4,0
29,1,110663,8,4,10,0,0,0,0,0,35,0,0
47,2,87490,14,2,1,4,0,0,0,0,42,0,0
24,2,354351,8,0,10,3,0,0,0,0,40,0,0
51,2,95469,8,1,3,1,0,0,0,0,40,0,0
17,2,242718,6,0,5,3,0,0,0,0,12,0,0
37,2,22463,11,1,10,1,0,0,0,1977,40,0,1
27,2,158156,15,0,3,0,0,1,0,0,70,0,0
29,2,350162,13,1,1,2,0,0,0,0,40,0,1
36,1,28738,10,2,5,4,0,1,0,0,35,0,0
58,4,283635,13,0,3,0,0,1,0,0,40,0,0
26,1,86646,12,1,10,1,0,0,0,0,45,0,0
57,2,69884,8,1,5,1,0,0,0,0,40,0,1
59,2,199713,8,1,10,1,0,0,0,0,40,0,0
27,2,181659,8,1,8,1,0,0,0,0,40,0,0
31,1,340939,13,0,9,0,0,0,0,0,40,0,0
21,2,197747,12,0,5,3,0,1,0,0,24,0,0
29,2,34292,12,0,0,0,0,0,0,0,60,0,0
18,2,156764,6,0,4,3,0,0,0,0,40,0,0
52,2,25826,5,1,10,1,0,0,0,1887,47,0,1
57,5,103948,13,2,3,0,0,0,0,0,80,0,0
60,2,39352,3,0,6,0,0,0,0,0,48,0,1
31,2,168387,13,1,3,1,0,0,7688,0,40,8,1
23,2,117789,13,0,0,3,0,1,0,0,40,0,0
27,2,267147,8,0,5,3,0,0,0,0,40,0,0
42,1,214242,9,1,3,1,0,0,0,1902,50,0,1
25,2,200408,12,0,9,0,0,0,2174,0,40,0,0
49,2,136455,13,0,3,0,0,1,0,0,45,0,0
32,2,239824,13,0,9,0,0,0,0,0,40,0,0
19,2,217039,12,0,0,3,0,0,0,0,28,0,0
60,2,51290,3,2,4,0,0,1,0,0,40,0,0
42,4,175674,4,1,4,1,0,0,0,0,40,0,0
35,1,194404,10,0,7,0,0,0,0,0,40,0,0
48,2,45612,8,0,0,4,1,1,0,0,37,0,0
51,2,410114,14,1,10,1,0,0,0,0,40,0,1
29,2,182521,8,0,10,0,3,0,0,0,40,0,0
36,4,339772,8,4,1,0,1,0,0,0,40,0,0
17,2,169658,5,0,4,3,0,1,0,0,21,0,0
52,2,200853,14,2,3,0,0,1,6849,0,60,0,0
24,2,247564,8,0,10,0,0,0,0,0,40,0,0
24,2,249909,8,1,2,1,0,0,0,0,50,0,0
26,4,208122,13,0,3,3,0,0,1055,0,40,0,0
27,2,109881,13,0,4,3,0,1,0,0,20,0,0
39,2,207824,8,0,2,3,0,0,0,0,60,0,0
30,2,369027,8,1,6,1,1,0,0,0,45,0,0
50,1,114117,8,1,1,1,0,0,0,0,32,0,0
52,5,51048,13,1,5,1,0,0,0,0,55,0,0
46,2,102388,9,1,3,1,0,0,15024,0,45,0,1
23,2,190483,13,0,5,3,0,1,0,0,20,0,0
45,2,462440,6,6,4,0,1,1,0,0,20,0,0
65,2,109351,4,6,13,4,1,1,0,0,24,0,0
29,2,34383,11,1,6,1,0,0,0,0,55,0,0
47,2,241832,4,3,2,4,0,0,0,0,40,22,0
30,2,124187,8,0,7,3,1,0,0,0,60,0,0
34,2,153614,8,1,5,1,0,0,0,0,45,0,1
38,1,267556,8,1,5,1,0,0,0,0,64,0,0
33,2,205469,12,1,1,1,0,0,0,0,40,0,1
49,2,268090,13,1,5,1,0,0,0,0,26,0,1
47,1,165039,12,0,4,4,1,1,0,0,40,0,0
49,4,120451,5,4,4,4,1,1,0,0,40,0,0
43,2,154374,12,1,10,1,0,0,15024,0,60,0,1
30,2,103649,13,1,0,2,1,1,0,0,40,0,1
58,1,35723,8,1,10,1,0,0,0,0,60,0,0
19,2,262601,8,0,4,3,0,1,0,0,14,0,0
21,2,226181,13,0,2,0,0,0,0,0,40,0,0
33,2,175697,13,1,1,1,0,0,15024,0,60,0,1
47,5,248145,2,1,6,1,0,0,0,0,50,1,0
52,1,289436,15,1,3,1,0,0,0,0,60,0,1
26,2,75654,8,2,10,0,0,0,0,0,55,0,0
60,2,199378,8,1,10,1,0,0,0,0,40,0,0
21,2,160968,12,0,2,3,0,0,0,0,40,0,0
36,2,188563,12,1,5,1,0,0,5178,0,50,0,1
31,2,55849,12,1,10,1,0,0,0,0,45,0,0
50,5,195322,15,4,3,0,0,0,0,0,40,0,1
31,4,402089,8,2,0,4,0,1,0,0,40,0,0
71,2,78277,8,1,10,1,0,0,0,0,15,0,0
30,0,169496,13,1,9,1,0,0,0,0,40,0,1
20,2,130959,12,0,4,3,0,0,0,0,20,0,0
24,2,556660,8,0,1,5,0,0,4101,0,50,0,0
35,2,292472,15,1,3,1,2,0,0,0,40,18,1
38,0,143774,12,4,1,0,0,1,0,0,45,0,0
27,2,288341,8,0,8,3,0,1,0,0,32,0,0
29,0,71592,12,0,0,4,2,1,0,0,40,11,0
34,2,106742,8,1,10,1,0,0,0,0,45,0,0
44,2,219288,3,1,10,1,0,0,0,0,35,0,0
43,2,174524,8,1,8,1,0,0,0,0,40,0,1
44,1,335183,7,1,2,1,1,0,0,0,40,0,1
35,2,261293,14,0,5,0,0,0,0,0,60,0,0
27,2,111900,12,0,3,0,0,0,0,0,40,0,0
43,4,194360,14,0,3,0,0,0,0,0,38,0,0
20,2,81145,12,0,5,0,0,1,0,0,25,0,0
42,2,341204,10,2,3,4,0,1,8614,0,40,0,1
27,0,249362,12,1,6,1,0,0,3411,0,40,0,0
42,2,247019,8,1,10,1,1,0,0,0,40,0,1
24,2,172146,4,0,8,0,0,0,0,1721,40,0,0
48,3,110457,12,2,1,0,0,0,0,0,40,0,0
17,1,368700,6,0,7,3,0,0,0,0,10,0,0
33,2,182556,13,1,1,1,0,0,0,0,40,0,1
50,5,219420,8,1,5,1,0,0,0,0,50,0,1
22,2,240817,8,0,5,3,0,1,2597,0,40,0,0
17,2,102726,7,0,4,3,0,0,0,0,16,0,0
32,2,226267,12,1,0,1,0,0,0,0,40,4,0
31,2,125457,8,0,10,0,0,0,0,0,45,0,0
58,1,204021,8,6,1,0,0,0,0,0,50,0,0
29,4,92262,8,0,11,3,0,0,0,0,48,0,0
37,2,161141,11,1,10,1,0,0,0,0,40,20,1
34,1,190290,8,1,10,1,0,0,0,0,40,0,1
23,4,430828,12,4,1,4,1,0,0,0,40,0,0
18,0,59342,6,0,0,3,0,1,0,0,5,0,0
34,2,136721,8,2,1,0,0,1,0,0,40,0,0
45,4,86644,13,1,3,2,0,1,0,0,55,0,0
41,2,195124,14,0,1,0,0,0,0,0,35,21,0
26,2,167350,8,0,4,5,0,0,0,0,30,0,0
54,4,113000,12,1,7,1,0,0,0,0,40,0,0
24,2,140027,12,0,8,3,1,1,0,0,45,0,0
42,2,262425,12,1,3,1,0,0,0,0,50,0,0
20,2,316702,12,0,3,3,0,0,0,0,20,0,0
23,0,335453,13,0,9,0,0,1,0,0,20,0,0
35,2,203628,14,0,3,0,0,0,0,0,60,0,1
31,2,118710,14,1,9,1,0,0,0,1902,40,0,1
30,2,189620,13,0,3,3,0,1,0,0,40,12,0
19,2,475028,8,0,5,3,0,1,0,0,20,0,0
36,4,110866,13,0,3,0,0,0,0,0,50,0,0
31,2,243605,13,6,5,4,0,1,0,1380,40,1,0
21,2,163870,12,0,2,3,0,0,0,0,30,0,0
31,1,80145,12,1,10,1,0,0,0,0,40,0,0
46,2,295566,15,2,3,4,0,1,25236,0,65,0,1
44,2,63042,13,2,1,3,0,1,0,0,50,0,1
40,2,229148,7,1,4,1,1,0,0,0,40,2,0
45,2,242552,12,0,5,0,1,0,0,0,40,0,0
60,2,177665,8,1,10,1,0,0,0,0,35,0,0
18,2,208103,6,0,4,5,0,0,0,0,25,0,0
28,2,296450,13,1,3,1,0,0,0,0,40,0,0
36,2,70282,12,2,0,4,1,1,0,0,40,0,0
40,2,144995,11,1,9,1,0,0,4386,0,40,0,0
36,4,382635,13,2,0,4,0,1,0,0,35,6,0
31,2,295697,8,4,4,4,1,1,0,0,40,0,0
33,2,194141,8,1,8,1,0,0,0,0,40,0,0
19,0,378418,8,0,9,3,0,1,0,0,40,0,0
22,2,214399,12,0,5,3,0,1,0,0,15,0,0
34,2,217460,13,1,1,1,0,0,0,0,45,0,1
33,2,182556,8,0,4,0,0,0,0,0,40,0,0
41,2,125831,8,1,10,1,0,0,0,2051,60,0,0
29,2,271328,13,0,3,0,0,0,4650,0,40,0,0
50,4,50459,8,1,1,1,0,0,0,0,42,0,1
42,2,162140,13,1,1,1,0,0,7298,0,45,0,1
44,2,111502,8,1,5,2,0,1,0,0,40,0,0
20,2,299047,12,0,4,0,0,1,0,0,20,0,0
31,2,223212,8,1,4,1,0,0,0,0,40,4,0
23,2,352139,12,0,4,0,0,1,0,0,24,0,0
55,2,173093,12,2,0,0,2,1,0,0,40,0,0
26,2,181655,11,1,0,1,0,0,0,2377,45,0,0
25,2,332702,11,0,4,3,0,1,0,0,15,0,0
35,2,234901,12,1,10,1,0,0,2407,0,40,0,0
36,2,131414,12,0,5,0,1,1,0,0,36,0,0
43,0,260960,13,1,3,1,0,0,0,0,50,0,0
56,2,156052,8,6,4,4,1,1,594,0,20,0,0
42,2,279914,13,1,9,1,0,0,0,0,40,0,1
19,2,192453,12,0,4,5,0,1,0,0,25,0,0
55,1,200939,8,1,6,1,0,0,0,0,72,0,0
42,2,151408,14,0,1,0,0,1,14084,0,50,0,1
26,2,112847,11,0,9,3,0,0,0,0,40,0,0
17,2,316929,7,0,2,3,0,0,0,0,20,0,0
42,4,126319,13,1,3,2,0,1,0,0,40,0,1
55,2,197422,8,1,6,1,0,0,7688,0,40,0,1
32,2,267736,12,0,0,3,1,1,0,0,40,0,0
29,2,267034,6,0,10,3,1,0,0,0,40,19,0
46,0,193047,13,1,3,1,0,0,0,0,37,0,0
29,0,356089,13,1,1,1,0,0,7688,0,40,0,1
22,2,223515,13,0,3,4,0,0,0,0,20,0,0
58,1,87510,5,1,10,1,0,0,0,0,40,0,0
23,2,145111,8,0,6,4,0,0,0,0,50,0,0
39,2,48093,8,0,2,0,0,0,0,0,40,0,0
27,2,31757,11,0,10,3,0,0,0,0,38,0,0
54,2,285854,8,1,6,1,0,0,0,0,40,0,1
33,4,120064,13,0,3,0,0,1,0,0,45,0,0
46,3,167381,8,1,0,2,0,1,0,0,40,0,1
37,2,103408,8,0,7,0,1,0,0,0,40,0,0
36,2,101460,8,0,4,0,0,1,0,0,18,0,0
59,4,420537,8,1,0,2,0,1,0,0,38,0,1
34,4,119411,8,2,11,4,0,0,0,0,40,20,0
53,5,128272,15,1,1,1,0,0,0,0,70,0,1
51,2,386773,13,0,5,0,0,0,0,0,55,0,1
32,2,283268,5,4,4,4,0,1,0,0,42,0,0
31,0,301526,12,3,4,5,0,0,0,0,40,0,0
22,2,151790,12,1,5,2,0,1,0,0,30,9,0
47,1,106252,13,2,5,0,0,1,0,0,50,0,0
32,2,188557,8,0,8,0,0,0,0,0,40,0,0
26,2,171114,12,0,7,0,0,1,0,0,38,0,0
37,2,327323,2,4,7,0,0,0,0,0,32,24,0
31,2,244147,8,2,10,4,0,0,0,0,55,0,0
37,2,280282,11,1,9,2,0,1,0,0,24,0,1
55,2,116442,8,0,5,0,0,0,0,0,38,0,0
23,4,282579,11,2,9,0,0,0,0,0,56,0,0
36,2,51838,12,2,0,4,0,1,0,0,40,0,0
43,2,226902,13,1,5,1,0,0,0,0,50,0,1
54,2,279129,12,0,9,0,0,0,0,0,40,0,0
28,2,196690,11,0,8,0,0,1,0,1669,42,0,0
40,2,130760,11,1,1,1,0,0,0,0,50,0,1
41,1,49572,12,1,1,1,0,0,0,0,60,0,0
40,2,237601,13,0,5,0,4,1,0,0,55,0,1
42,2,169628,12,2,0,0,1,1,0,0,38,0,0
61,1,36671,8,1,7,1,0,0,0,2352,50,0,0
18,2,231193,7,0,8,3,0,0,0,0,30,0,0
48,2,102102,11,1,9,1,0,0,0,0,50,0,1
41,5,32185,13,1,9,1,0,0,0,0,40,0,0
23,2,211046,8,0,5,0,0,1,2463,0,40,0,0
60,2,31577,8,1,6,1,0,0,0,0,60,0,1
22,2,162343,12,0,4,5,1,0,0,0,20,0,0
61,2,128831,8,1,8,1,0,0,0,0,40,0,0
25,2,316688,8,0,8,0,1,0,0,0,40,0,0
46,2,90758,14,0,9,0,0,0,0,0,35,0,1
43,2,274363,13,1,1,1,0,0,0,1902,40,7,1
43,2,154538,10,2,10,0,0,0,0,0,40,0,0
24,2,106085,8,0,4,3,1,0,0,1721,30,0,0
68,1,315859,6,0,7,4,0,0,0,0,20,0,0
31,2,51471,8,2,0,4,0,1,0,0,38,0,0
17,2,193830,6,0,5,3,0,1,0,0,20,0,0
32,2,231043,8,1,10,1,0,0,5178,0,48,0,1
33,2,169879,13,1,3,1,0,0,3103,0,47,0,1
64,2,270333,13,1,3,1,0,0,0,0,40,0,1
20,2,138768,8,0,6,3,0,0,0,0,30,0,0
30,2,191571,8,4,4,3,0,1,0,0,36,0,0
43,2,94113,12,2,1,0,0,0,0,0,45,0,0
22,2,137510,12,0,0,3,0,0,0,0,40,0,0
17,2,32607,5,0,7,3,0,0,0,0,20,0,0
47,1,93208,8,1,4,2,0,1,0,0,75,25,0
41,2,254440,11,0,3,0,0,1,0,0,60,0,0
56,2,186556,12,1,10,1,0,0,0,0,50,0,1
64,2,169871,8,1,6,1,0,0,0,0,45,0,0
47,2,191277,8,1,6,1,0,0,0,0,50,0,1
48,2,167159,11,0,0,4,0,0,0,0,40,0,0
31,2,171871,14,0,3,0,0,1,0,0,46,0,0
29,2,154411,11,0,9,3,0,0,0,0,40,0,0
30,2,129227,8,6,0,0,0,1,0,0,40,0,0
32,2,110331,8,1,1,1,0,0,0,1672,60,0,0
57,2,34269,8,6,6,4,0,0,0,653,42,0,1
62,2,174355,8,6,4,0,0,1,0,0,40,0,0
39,2,680390,8,4,8,4,0,1,0,0,24,0,0
43,2,233130,12,0,0,0,0,0,0,0,25,0,0
24,5,165474,13,0,5,3,0,0,0,0,40,0,0
53,2,194259,12,1,0,2,0,1,4386,0,40,0,1
26,2,280093,12,0,2,3,0,0,0,0,40,0,0
73,1,177387,8,1,1,1,0,0,0,0,40,0,0
55,2,105304,8,1,8,1,0,0,0,0,40,0,0
25,2,499233,8,2,0,0,0,0,0,0,40,0,0
41,2,180572,13,2,3,0,0,1,0,0,50,0,1
24,2,321435,13,0,1,0,0,0,0,0,50,0,0
63,2,86108,8,6,7,0,0,0,0,0,6,0,0
17,2,198124,6,0,5,3,0,0,0,0,20,0,0
35,2,135162,12,1,10,1,0,0,0,0,50,0,0
51,2,146813,12,1,3,1,0,0,0,0,40,0,1
62,4,291175,13,6,3,0,0,1,0,0,48,0,0
55,2,387569,8,1,10,1,0,0,4386,0,40,0,1
43,2,102895,12,2,3,0,0,0,0,0,40,0,0
40,4,33274,8,2,4,0,0,1,0,0,50,0,0
37,2,86551,13,1,1,1,0,0,0,0,45,0,1
39,2,138192,13,1,10,1,0,0,0,0,40,0,0
31,2,118966,8,0,10,3,0,0,0,0,18,0,0
61,2,99784,14,6,3,0,0,1,0,0,40,0,1
26,2,90980,11,2,0,0,0,1,0,0,55,0,0
46,1,177407,8,1,5,1,0,0,0,0,50,0,0
26,2,96467,13,0,3,0,0,1,0,0,40,0,0
48,0,327886,15,2,3,3,0,0,0,0,50,0,1
34,2,111567,8,0,6,3,0,0,0,0,40,0,0
34,4,166545,8,0,0,3,0,1,0,0,40,0,0
59,2,142182,8,1,4,1,0,0,0,0,40,0,1
34,2,188798,13,0,3,3,0,1,0,0,40,0,0
49,2,38563,13,0,1,0,0,1,0,0,56,0,1
18,2,216284,6,0,0,3,0,1,0,0,20,0,0
43,2,191547,8,1,7,1,0,0,0,0,40,4,0
48,2,285335,6,1,1,1,0,0,0,0,50,0,0
28,5,142712,12,1,1,1,0,0,0,0,70,0,0
33,2,80945,8,1,8,1,0,0,0,0,40,0,0
24,2,309055,12,0,5,0,0,1,0,0,15,0,0
21,2,62339,5,0,2,0,0,0,0,0,40,0,0
17,2,368700,6,0,5,3,0,0,0,0,28,0,0
39,2,176186,12,1,7,1,0,0,0,0,50,0,1
29,1,266855,13,4,3,3,0,0,0,0,40,0,0
44,2,48087,13,1,1,1,0,0,0,0,40,0,1
24,2,121313,12,0,6,3,0,0,0,0,50,0,0
71,1,143437,14,1,5,1,0,0,10605,0,40,0,1
51,1,160724,13,1,5,1,2,0,0,2415,40,26,1
55,2,282753,2,2,4,4,1,0,0,0,25,0,0
41,2,194636,13,1,1,1,0,0,0,0,60,0,1
23,2,153044,8,0,2,4,1,1,0,0,7,0,0
38,2,411797,11,2,0,4,0,1,0,0,40,0,0
39,2,117683,8,1,6,1,0,0,0,0,40,0,1
19,2,376540,8,0,0,0,0,1,0,0,30,0,0
49,2,72393,4,2,8,0,0,1,0,0,40,0,0
32,2,270335,13,1,0,5,0,0,0,0,40,11,1
27,2,96226,8,1,10,1,0,0,0,0,70,0,0
38,2,95336,13,1,5,1,0,0,0,0,50,0,1
33,2,258498,12,1,10,2,0,1,0,0,60,0,0
23,2,205865,13,0,1,3,0,0,0,0,28,0,0
54,1,406468,8,1,5,1,1,0,0,0,40,0,0
29,2,177119,11,2,9,0,0,1,2174,0,45,0,0
35,1,372525,13,0,1,0,0,0,0,0,40,0,0
28,2,164170,11,1,0,2,2,1,0,0,40,3,0
37,2,183800,13,1,3,1,0,0,7688,0,50,0,1
42,1,177307,9,1,7,1,0,0,0,0,65,0,1
40,2,170108,14,1,3,1,0,0,0,0,40,0,0
47,2,341995,12,2,5,3,0,0,0,0,55,0,0
22,2,226508,13,0,1,3,0,1,0,0,50,0,0
30,2,87418,13,1,1,1,0,0,0,0,45,0,1
28,2,109165,8,1,9,1,0,0,0,0,40,0,0
63,4,28856,3,1,4,1,0,0,0,0,55,0,0
51,1,175897,4,1,10,1,0,0,0,0,20,0,0
22,2,99697,8,0,2,3,0,1,0,0,40,0,0
35,2,152375,8,0,5,0,0,0,0,0,45,0,0
46,2,171550,8,2,8,0,0,1,0,0,38,0,0
37,2,211154,12,2,8,0,0,0,0,0,52,0,0
24,2,202570,13,0,3,3,1,0,0,0,15,0,0
37,1,168496,8,2,2,3,0,0,0,0,10,0,0
53,2,68898,12,1,9,1,0,0,0,0,40,0,0
27,2,93235,8,0,5,0,0,0,0,0,30,0,0
38,2,278924,12,2,10,0,0,0,0,0,44,0,0
53,1,311020,5,1,7,1,0,0,0,0,60,0,0
34,2,175878,12,0,10,0,0,0,0,0,40,0,0
23,2,543028,8,0,5,3,1,0,0,0,40,0,0
39,2,202027,13,1,1,1,0,0,15024,0,45,0,1
43,2,158926,14,1,3,2,2,1,0,0,50,27,0
67,5,76860,8,1,1,1,2,0,0,0,40,0,1
81,1,136063,8,1,1,1,0,0,0,0,30,0,0
21,2,186648,12,0,4,3,0,0,0,0,20,0,0
23,2,257509,12,0,5,0,0,0,0,0,25,0,0
25,2,98155,12,0,6,4,0,0,0,0,40,0,0
42,2,274198,2,1,8,2,0,1,0,0,38,4,0
38,2,97083,12,1,0,2,1,1,0,0,40,0,0
32,2,262153,8,1,8,1,0,0,0,0,40,0,0
37,2,214738,8,1,8,1,0,0,0,0,40,0,0
51,2,138022,14,1,1,1,0,0,0,0,60,0,1
22,2,91842,12,0,5,0,0,1,0,0,42,0,0
33,2,373662,1,3,13,0,0,1,0,0,40,24,0
42,2,162003,8,2,8,0,0,0,0,0,55,0,0
51,4,241843,0,1,4,1,0,0,0,0,40,0,0
23,2,375871,8,1,0,2,0,1,0,0,40,4,0
37,2,186934,6,1,8,1,0,0,3103,0,44,0,1
37,2,176900,8,1,10,1,0,0,0,0,99,0,1
47,2,21906,14,0,3,0,0,1,0,0,25,0,0
41,2,132222,9,1,3,1,0,0,0,2415,40,0,1
33,2,143653,8,1,10,1,0,0,0,0,30,0,0
31,2,111567,13,0,5,0,0,0,0,0,40,0,1
31,2,78602,10,2,4,4,3,1,0,0,40,0,0
35,2,465507,8,1,8,1,1,0,0,0,40,0,0
38,5,196373,8,1,1,1,0,0,0,0,40,0,1
18,2,293227,8,0,4,0,0,1,0,0,45,0,0
20,2,241752,8,1,8,1,0,0,0,0,40,0,0
54,4,166398,12,2,1,4,1,1,0,0,35,0,0
40,2,184682,12,2,0,4,0,1,0,0,40,0,0
36,5,108293,13,1,1,2,0,1,0,1977,45,0,1
43,2,250802,12,2,10,4,0,0,0,0,35,0,0
44,1,325159,12,2,7,4,0,0,0,0,40,0,0
44,0,174675,8,1,3,2,0,1,0,0,40,0,1
43,2,227065,14,1,1,1,0,0,0,0,43,0,1
51,2,269080,3,6,4,4,1,1,0,0,40,0,0
18,2,177722,8,0,4,3,0,1,0,0,20,0,0
51,2,133461,12,1,1,1,0,0,0,0,40,0,0
44,5,398473,12,1,5,1,0,0,0,0,70,0,1
33,4,298785,5,2,6,0,0,0,0,0,40,0,0
33,1,123424,13,1,1,1,0,0,0,0,40,0,1
42,2,176286,10,1,1,1,0,0,0,0,40,0,1
25,2,150062,12,1,3,1,0,0,0,0,45,0,0
32,2,169240,8,2,8,0,0,1,0,0,38,0,0
32,2,288273,13,1,10,1,0,0,0,0,70,4,0
36,2,526968,5,2,1,4,0,1,0,0,40,0,0
28,2,57066,8,1,6,1,0,0,0,0,40,0,0
20,2,323573,8,0,4,3,0,1,0,0,20,0,0
35,5,368825,12,1,5,1,0,0,0,0,60,0,1
55,1,189721,8,1,10,1,0,0,0,0,20,0,0
48,2,164966,13,1,1,1,2,0,0,0,40,3,1
34,2,202046,8,1,10,1,0,0,0,0,35,0,1
28,2,161538,13,0,9,0,0,1,0,0,35,0,0
67,2,105252,13,6,1,0,0,0,0,2392,40,0,1
37,2,200153,8,1,10,1,0,0,0,0,40,0,0
44,2,32185,8,0,6,4,0,0,0,0,70,0,0
25,2,178326,12,0,5,0,0,1,0,0,40,0,0
21,2,255957,12,0,1,0,0,1,4101,0,40,0,0
40,0,188693,14,1,3,1,0,0,0,0,35,0,1
78,2,182977,8,6,4,0,1,1,2964,0,40,0,0
34,2,159929,8,2,2,3,0,0,0,0,40,0,0
49,2,123207,8,0,0,0,0,1,0,0,44,0,0
22,2,284317,10,0,0,0,0,1,0,0,40,0,0
60,1,154474,8,0,7,4,0,0,0,0,42,0,0
45,4,318280,8,6,11,0,0,0,0,0,40,0,1
63,2,254907,11,2,4,0,0,1,0,0,20,0,0
41,2,349221,8,0,10,3,1,1,0,0,35,0,0
47,2,335973,8,2,0,4,0,1,0,0,40,0,0
44,2,126701,8,2,10,4,0,0,0,0,40,0,0
51,2,122159,12,6,3,0,0,1,3325,0,40,0,0
46,2,187370,13,0,5,0,0,0,0,1504,40,0,0
41,2,194636,11,1,8,1,0,0,0,0,40,0,0
50,1,124793,8,1,10,1,0,0,0,0,30,0,0
47,2,192835,8,1,0,1,0,0,0,0,50,0,1
35,2,290226,8,0,1,0,0,0,0,0,45,0,0
56,2,112840,8,1,1,1,0,0,0,0,55,0,1
45,2,89325,14,2,3,0,0,0,0,0,45,0,0
48,3,33109,13,2,1,4,0,0,0,0,58,0,1
40,2,82465,12,1,8,1,0,0,2580,0,40,0,0
39,5,329980,13,1,1,1,0,0,15024,0,50,0,1
20,2,148294,12,0,4,3,0,0,0,0,40,0,0
50,2,168212,15,1,3,1,0,0,0,1902,65,0,1
38,0,343642,8,1,3,2,0,1,0,0,40,0,1
23,4,115244,13,0,3,3,0,1,0,0,60,0,0
31,2,162572,8,0,4,3,0,0,0,0,16,0,0
58,2,356067,13,1,0,1,0,0,0,0,40,0,0
66,2,271567,8,4,8,0,1,0,0,0,40,0,0
39,5,180804,8,1,1,1,0,0,0,0,40,0,1
54,1,123011,8,1,10,1,0,0,15024,0,52,0,1
26,2,109186,12,1,5,1,0,0,0,0,50,9,0
51,2,220537,8,2,8,0,0,1,0,0,40,0,0
34,2,124827,11,0,6,3,0,0,0,0,40,0,0
50,2,767403,8,1,8,1,0,0,3103,0,40,0,1
42,2,118494,12,1,3,1,0,0,0,0,44,0,1
38,2,173208,14,1,3,1,0,0,0,0,25,0,0
48,2,107373,3,1,2,1,0,0,0,0,40,0,0
33,2,26973,11,1,9,2,0,1,0,0,40,0,1
51,2,191965,8,6,4,4,0,1,0,0,32,0,0
22,2,122346,8,2,10,0,0,0,0,0,40,0,0
41,2,198316,12,0,10,0,0,0,0,0,50,28,0
48,4,123075,14,1,3,1,0,0,0,0,35,0,1
42,2,209370,8,4,5,0,0,1,0,0,30,0,0
34,2,33117,12,1,4,1,0,0,0,0,40,0,0
23,2,129042,8,0,8,4,1,1,0,0,40,0,0
56,2,169133,8,1,4,1,0,0,0,0,50,29,0
45,2,368561,8,1,1,1,0,0,0,0,55,0,1
48,2,207848,5,1,0,2,0,1,0,0,40,0,0
48,5,138370,14,3,5,0,2,0,0,0,50,3,0
31,2,93106,11,0,0,0,0,1,0,0,40,0,0
20,0,223515,10,0,4,3,0,0,0,1719,20,0,0
27,2,389713,12,0,5,0,0,0,0,0,40,0,0
32,2,206365,8,0,4,0,1,1,0,0,40,0,0
